msa_code,msa_title,state,min_long,min_lat,max_long,max_lat,center_long,center_lat,radius
C1722,"Clarksburg, WV MicroSA",West Virginia,-80.91384,39.090278,-79.894688,39.469599,-80.404264,39.2799385,47144
C1322,"Beckley, WV MSA",West Virginia,-81.571534,37.507851,-80.748757,38.263514,-81.1601455,37.8856825,48938
C3088,"Logan, WV MicroSA",West Virginia,-82.19727,37.640607,-81.607532,38.025801,-81.902401,37.833204,27280
C2190,"Fairmont, WV MicroSA",West Virginia,-80.498163,39.386215,-79.938878,39.642306,-80.21852050000001,39.5142605,25871
C3406,"Morgantown, WV MSA",West Virginia,-80.42224,39.194906,-79.476561,39.72143,-79.9494005,39.458168,43745
C2118,"Elkins, WV MicroSA",West Virginia,-80.280059,38.388457,-79.349366,39.118303,-79.8147125,38.75338,47266
C3762,"Parkersburg-Vienna, WV MSA",West Virginia,-81.756384,38.895633,-81.162455,39.410374,-81.4594195,39.1530035,33335
C2458,"Green Bay, WI MSA",Wisconsin,-88.680066,44.24038,-86.778398,45.378931,-87.729232,44.809655500000005,87968
C1154,"Appleton, WI MSA",Wisconsin,-88.73977,43.891511,-88.041696,44.590644,-88.390733,44.2410775,45277
C2074,"Eau Claire, WI MSA",Wisconsin,-91.666419,44.595854,-90.921492,45.292221,-91.29395550000001,44.9440375,45098
C3154,"Madison, WI MSA",Wisconsin,-90.430042,42.500078,-89.004477,43.64367,-89.7172595,43.071874,74061
C1318,"Beaver Dam, WI MicroSA",Wisconsin,-89.009569,43.194697,-88.400388,43.633542,-88.70497850000001,43.4141195,28420
C3286,"Menomonie, WI MicroSA",Wisconsin,-92.157072,44.683612,-91.649619,45.209572,-91.9033455,44.946591999999995,34062
C2254,"Fond du Lac, WI MSA",Wisconsin,-88.886052,43.542844,-88.159892,43.9382,-88.52297200000001,43.740522,33591
C3842,"Platteville, WI MicroSA",Wisconsin,-91.156893,42.507173,-90.425781,43.211574,-90.791337,42.859373500000004,45618
C4802,"Watertown-Fort Atkinson, WI MicroSA",Wisconsin,-89.013584,42.842376,-88.535843,43.198213,-88.77471349999999,43.020294500000006,23044
C3298,"Merrill, WI MicroSA",Wisconsin,-90.046531,45.119098,-89.424227,45.555915,-89.735379,45.3375065,28787
C3182,"Manitowoc, WI MicroSA",Wisconsin,-88.04378,43.891585,-86.923403,44.328825,-87.48359149999999,44.110205,51827
C4814,"Wausau, WI MSA",Wisconsin,-90.316982,44.681235,-89.223328,45.120608,-89.77015499999999,44.900921499999995,50591
C4302,"Shawano, WI MicroSA",Wisconsin,-89.22437,44.584746,-88.242664,45.11807,-88.733517,44.851408000000006,45412
C3334,"Milwaukee-Waukesha-West Allis, WI MSA",Wisconsin,-88.542277,42.841915,-87.069419,43.543532,-87.805848,43.1927235,68132
C4462,"Stevens Point, WI MicroSA",Wisconsin,-89.845293,44.243393,-89.223035,44.685869,-89.534164,44.464631,28784
C3954,"Racine, WI MSA",Wisconsin,-88.30806,42.610817,-87.043899,42.843609,-87.6759795,42.727213,58478
C2750,"Janesville-Beloit, WI MSA",Wisconsin,-89.369227,42.491913,-88.776299,42.84763,-89.072763,42.669771499999996,27428
C1266,"Baraboo, WI MicroSA",Wisconsin,-90.312444,43.145291,-89.599338,43.642234,-89.95589100000001,43.3937625,32987
C4310,"Sheboygan, WI MSA",Wisconsin,-88.162274,43.541433,-87.075335,43.895155,-87.6188045,43.718294,50280
C4858,"Whitewater-Elkhorn, WI MicroSA",Wisconsin,-88.778877,42.491913,-88.304692,42.842996,-88.5417845,42.6674545,22736
C3678,"Oshkosh-Neenah, WI MSA",Wisconsin,-88.886758,43.892977,-88.403195,44.244386,-88.6449765,44.0686815,22758
C4922,"Wisconsin Rapids-Marshfield, WI MicroSA",Wisconsin,-90.318032,44.247678,-89.724438,44.685446,-90.021235,44.466561999999996,28350
C2966,"Laramie, WY MicroSA",Wyoming,-106.323343,40.996822,-105.271433,42.433236,-105.797388,41.715029,93025
C2394,"Gillette, WY MicroSA",Wyoming,-106.02524,43.4948,-105.074791,45.000446,-105.5500155,44.247623,97509
C4018,"Riverton, WY MicroSA",Wyoming,-110.053637,42.261356,-107.501425,44.009157,-108.777531,43.1352565,118062
C1694,"Cheyenne, WY MSA",Wyoming,-105.280675,40.998048,-104.052245,41.656655,-104.66646,41.3273515,56825
C1622,"Casper, WY MSA",Wyoming,-107.543526,42.430488,-106.070569,43.501897,-106.80704750000001,42.9661925,69386
C4326,"Sheridan, WY MicroSA",Wyoming,-107.911523,44.556713,-106.009676,45.001426,-106.9605995,44.779069500000006,87977
C4054,"Rock Springs, WY MicroSA",Wyoming,-110.054409,40.997294,-107.50382,42.270744,-108.7791145,41.634018999999995,117987
C2174,"Evanston, WY MicroSA",Wyoming,-111.046819,40.994772,-110.048,41.579845,-110.5474095,41.287308499999995,46204
C1026,"Adjuntas, PR MicroSA",Puerto Rico,-66.837235,18.111929,-66.664697,18.250344,-66.750966,18.1811365,8964
C1038,"Aguadilla-Isabela, PR MSA",Puerto Rico,-67.323412,18.150682,-66.566556,18.568002,-66.944984,18.359341999999998,35011
C4198,"San Juan-Carolina-Caguas, PR MSA",Puerto Rico,-66.611124,17.937895,-65.422706,18.543761,-66.01691500000001,18.240828,54974
C1164,"Arecibo, PR MSA",Puerto Rico,-66.968564,18.315205,-66.578441,18.544146,-66.7735025,18.429675500000002,18046
C2502,"Guayama, PR MSA",Puerto Rico,-66.225359,17.877036,-65.873299,18.109878,-66.049329,17.993457,16285
C4190,"San German, PR MSA",Puerto Rico,-67.267494,17.881441,-66.884653,18.196153,-67.0760735,18.038797,20381
C1762,"Coamo, PR MicroSA",Puerto Rico,-66.44456,18.015455,-66.257527,18.176736,-66.3510435,18.096095499999997,10444
C3866,"Ponce, PR MSA",Puerto Rico,-66.999621,17.831509,-66.418716,18.178854,-66.7091685,18.0051815,26871
C3242,"Mayaguez, PR MSA",Puerto Rico,-67.998751,17.999432,-67.017388,18.438615,-67.5080695,18.2190235,45396
C2758,"Jayuya, PR MicroSA",Puerto Rico,-66.65455,18.149659,-66.531023,18.300412,-66.5927865,18.2250355,9763
C1764,"Coco, PR MicroSA",Puerto Rico,-66.342607,17.862241,-66.166145,18.095925,-66.25437600000001,17.979083000000003,15133
C4218,"Santa Isabel, PR MicroSA",Puerto Rico,-66.455471,17.869217,-66.32322,18.042627,-66.3893455,17.955922,11230
